batch_id,batch_path,row_order,row_id,doc_id,sent_id
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,11,849,0000895648_2005_4,7
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,12,850,0000895648_2005_4,8
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,13,851,0000895648_2005_4,10
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,14,852,0000895648_2005_4,11
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,15,853,0000895648_2005_4,12
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,16,854,0000895648_2005_4,13
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,17,855,0000895648_2005_4,14
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,18,550,0000899166_2007_4,4
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,19,43,0000910638_2007_4,3
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,20,52,0000910638_2007_4,13
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,21,53,0000910638_2007_4,14
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,22,54,0000910638_2007_4,15
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,23,55,0000910638_2007_4,16
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,24,56,0000910638_2007_4,17
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_008.csv,25,354,0000914712_2018_4,15
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,1,355,0000914712_2018_4,16
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,2,356,0000914712_2018_4,17
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,3,357,0000914712_2018_4,18
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,4,358,0000914712_2018_4,19
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,5,361,0000914712_2018_4,22
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,6,362,0000914712_2018_4,23
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,7,363,0000914712_2018_4,24
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,8,364,0000914712_2018_4,25
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,9,1426,0000918251_2019_4,20
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,10,1427,0000918251_2019_4,21
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,11,1428,0000918251_2019_4,22
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,12,1429,0000918251_2019_4,23
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,13,1430,0000918251_2019_4,24
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,14,1431,0000918251_2019_4,25
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,15,1432,0000918251_2019_4,26
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,16,742,0000918958_2006_4,14
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,17,752,0000918958_2006_4,24
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,18,251,0000922487_2007_4,1
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,19,264,0000922487_2007_4,18
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,20,265,0000922487_2007_4,19
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,21,266,0000922487_2007_4,20
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,22,267,0000922487_2007_4,21
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,23,268,0000922487_2007_4,22
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,24,269,0000922487_2007_4,23
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_009.csv,25,270,0000922487_2007_4,24
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,1,274,0000922487_2007_4,28
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,2,277,0000922487_2007_4,34
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,3,763,0000928054_2012_4,6
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,4,1179,0000929940_2007_4,40
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,5,1184,0000929940_2007_4,46
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,6,1185,0000929940_2007_4,47
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,7,1186,0000929940_2007_4,48
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,8,1187,0000929940_2007_4,49
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,9,1188,0000929940_2007_4,50
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,10,1189,0000929940_2007_4,51
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,11,1190,0000929940_2007_4,52
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,12,1191,0000929940_2007_4,53
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,13,1192,0000929940_2007_4,54
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,14,1193,0000929940_2007_4,55
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,15,1194,0000929940_2007_4,56
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,16,1195,0000929940_2007_4,57
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,17,1196,0000929940_2007_4,58
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,18,1197,0000929940_2007_4,59
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,19,1198,0000929940_2007_4,60
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,20,1199,0000929940_2007_4,61
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,21,1200,0000929940_2007_4,62
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,22,1201,0000929940_2007_4,63
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,23,1202,0000929940_2007_4,64
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,24,1203,0000929940_2007_4,65
batch_010,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_010.csv,25,1204,0000929940_2007_4,66
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,1,1205,0000929940_2007_4,67
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,2,1206,0000929940_2007_4,68
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,3,1207,0000929940_2007_4,69
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,4,1208,0000929940_2007_4,70
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,5,1209,0000929940_2007_4,71
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,6,1210,0000929940_2007_4,72
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,7,1211,0000929940_2007_4,73
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,8,1212,0000929940_2007_4,74
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,9,1213,0000929940_2007_4,75
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,10,1214,0000929940_2007_4,76
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,11,1216,0000929940_2007_4,78
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,12,1217,0000929940_2007_4,79
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,13,825,0000933974_2019_4,25
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,14,826,0000933974_2019_4,26
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,15,827,0000933974_2019_4,27
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,16,16,0000935419_2024_4,12
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,17,21,0000935419_2024_4,22
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,18,22,0000935419_2024_4,23
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,19,23,0000935419_2024_4,25
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,20,24,0000935419_2024_4,26
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,21,293,0001003111_2006_4,8
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,22,415,0001014739_2005_4,28
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,23,420,0001014739_2005_4,33
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,24,421,0001014739_2005_4,34
batch_011,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_011.csv,25,422,0001014739_2005_4,35
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,1,423,0001014739_2005_4,36
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,2,424,0001014739_2005_4,37
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,3,425,0001014739_2005_4,38
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,4,426,0001014739_2005_4,39
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,5,427,0001014739_2005_4,40
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,6,428,0001014739_2005_4,41
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,7,429,0001014739_2005_4,42
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,8,430,0001014739_2005_4,43
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,9,431,0001014739_2005_4,44
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,10,433,0001014739_2005_4,46
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,11,434,0001014739_2005_4,47
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,12,437,0001014739_2005_4,50
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,13,438,0001014739_2005_4,51
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,14,439,0001014739_2005_4,52
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,15,440,0001014739_2005_4,53
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,16,442,0001014739_2005_4,55
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,17,444,0001014739_2005_4,57
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,18,445,0001014739_2005_4,58
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,19,446,0001014739_2005_4,59
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,20,449,0001014739_2005_4,62
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,21,450,0001014739_2005_4,63
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,22,451,0001014739_2005_4,64
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,23,452,0001014739_2005_4,65
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,24,453,0001014739_2005_4,66
batch_012,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_012.csv,25,454,0001014739_2005_4,67
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,1,455,0001014739_2005_4,68
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,2,456,0001014739_2005_4,69
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,3,983,0001040570_2007_4,20
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,4,1222,0001056794_2007_4,17
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,5,886,0001069899_2020_4,20
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,6,890,0001069899_2020_4,25
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,7,891,0001069899_2020_4,26
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,8,892,0001069899_2020_4,27
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,9,893,0001069899_2020_4,28
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,10,894,0001069899_2020_4,29
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,11,895,0001069899_2020_4,30
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,12,896,0001069899_2020_4,31
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,13,897,0001069899_2020_4,32
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,14,898,0001069899_2020_4,33
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,15,899,0001069899_2020_4,34
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,16,479,0001076784_2008_4,19
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,17,481,0001076784_2008_4,22
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,18,1230,0001087934_2014_4,17
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,19,1231,0001087934_2014_4,18
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,20,1232,0001087934_2014_4,19
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,21,1233,0001087934_2014_4,20
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,22,1024,0001129633_2015_4,24
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,23,1025,0001129633_2015_4,25
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,24,1029,0001129633_2015_4,30
batch_013,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_013.csv,25,1030,0001129633_2015_4,31
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,1,1031,0001129633_2015_4,32
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,2,1034,0001129633_2015_4,36
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,3,1035,0001129633_2015_4,37
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,4,1036,0001129633_2015_4,38
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,5,1040,0001129633_2015_4,42
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,6,1041,0001129633_2015_4,43
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,7,1042,0001129633_2015_4,44
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,8,1046,0001129633_2015_4,48
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,9,1052,0001129633_2015_4,54
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,10,1053,0001129633_2015_4,55
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,11,1056,0001129633_2015_4,58
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,12,1057,0001129633_2015_4,59
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,13,1060,0001129633_2015_4,62
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,14,1061,0001129633_2015_4,63
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,15,1062,0001129633_2015_4,64
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,16,1065,0001129633_2015_4,67
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,17,1066,0001129633_2015_4,68
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,18,1069,0001129633_2015_4,71
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,19,1071,0001129633_2015_4,73
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,20,1074,0001129633_2015_4,76
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,21,1077,0001129633_2015_4,79
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,22,1078,0001129633_2015_4,80
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,23,1079,0001129633_2015_4,81
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,24,1082,0001129633_2015_4,84
batch_014,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_014.csv,25,1083,0001129633_2015_4,85
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,1,1084,0001129633_2015_4,86
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,2,1087,0001129633_2015_4,89
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,3,1088,0001129633_2015_4,90
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,4,1089,0001129633_2015_4,91
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,5,1092,0001129633_2015_4,94
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,6,1096,0001129633_2015_4,99
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,7,1097,0001129633_2015_4,100
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,8,1099,0001129633_2015_4,102
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,9,1100,0001129633_2015_4,103
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,10,1101,0001129633_2015_4,104
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,11,1102,0001129633_2015_4,105
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,12,1103,0001129633_2015_4,106
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,13,1104,0001129633_2015_4,107
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,14,1105,0001129633_2015_4,108
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,15,1106,0001129633_2015_4,109
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,16,1109,0001129633_2015_4,112
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,17,1110,0001129633_2015_4,113
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,18,1111,0001129633_2015_4,114
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,19,1112,0001129633_2015_4,115
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,20,1113,0001129633_2015_4,116
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,21,1114,0001129633_2015_4,117
batch_015,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/remediation_reaudit_round3/batches/batch_015.csv,22,1117,0001129633_2015_4,121
